TICKET_ID,MOIS_VENTE,PRIX_NET,FAMILLE,UNIVERS,MAILLE,LIBELLE,CLI_ID
33167584,1,4.95,SOINS DU CORPS,SOINS CORPS ANTI-AGE,CORPS_HYDRA_NOURRI_ET_SOINS,CREME MAINS ANTIRIDES RC T50ml,915997247
33167584,1,4.95,SOINS DU CORPS,SOINS CORPS ANTI-AGE,CORPS_HYDRA_NOURRI_ET_SOINS,CREME MAINS ANTIRIDES RC T50ml,915997247
34023243,5,2.95,SOINS DU VISAGE,VIS_MASQUE Jeunes Specifique,VIS_JEUNE_ET_LEVRE,GOMM ABRICOT  BTE CROQUER T50,915997247
34023243,5,2.95,SOINS DU VISAGE,VIS_MASQUE Jeunes Specifique,VIS_JEUNE_ET_LEVRE,MSQ CRANBERRY BTE CROQUER T50,915997247
34023243,5,5.95,SOINS DU VISAGE,VIS_LOTIONS AAAR,VIS_AAAR_DEMAQLOTION,LOTION SV 2010 FL200ML,915997247
34023243,5,4.95,SOINS DU CORPS,SOINS CORPS ANTI-AGE,CORPS_HYDRA_NOURRI_ET_SOINS,CREME MAINS ANTIRIDES RC T50ml,915997247
35036326,8,5.00,SOINS DU CORPS,CORPS_HYDRA NOURRISANT,CORPS_HYDRA_NOURRI_ET_SOINS,SVC REP LAIT REP T150ML,915997247
35036326,8,4.95,SOINS DU CORPS,SOINS CORPS ANTI-AGE,CORPS_HYDRA_NOURRI_ET_SOINS,CREME MAINS ANTIRIDES RC T50ml,915997247
35602984,10,5.45,SOINS DU CORPS,CORPS_HYDRA NOURRISANT,CORPS_HYDRA_NOURRI_ET_SOINS,SVC REP LAIT REP T150ML,915997247
35907480,11,4.50,HYGIENE,HYG_DEO JARDINMONDE,HYG_JDM,DEO JDM4 LAVANDIN FL50ML,915997247
35907480,11,5.45,SOINS DU CORPS,CORPS_HYDRA NOURRISANT,CORPS_HYDRA_NOURRI_ET_SOINS,LAIT REPARATEUR KARITE 150ML,915997247
35907480,11,11.95,MAQUILLAGE,MAQ_LEV RAL GrdRouge,MAQ_LEV_RAL_HMG,"RAL GRAND RGE ROS/PDRE71 CN3 2013 3,7G",915997247
36456796,12,5.45,SOINS DU CORPS,CORPS_HYDRA NOURRISANT,CORPS_HYDRA_NOURRI_ET_SOINS,LAIT REPARATEUR KARITE 150ML,915997247
33402008,2,3.20,SOINS DU CORPS,CORPS_SOIN PIEDS ET JAMBES,CORPS_HYDRA_NOURRI_ET_SOINS,SVC PIEDS PAST EFF RELAX,916004639
33402008,2,3.60,SOINS DU VISAGE,VIS_DEMAQ BLEUET,VIS_AUTRES,DEMAQ EXPRESS PUR BLEUET FL125ML,916004639
33664878,3,3.65,SOINS DU VISAGE,VIS_DEMAQ BLEUET,VIS_AUTRES,DEMAQ EXPRESS PUR BLEUET FL125ML,916004639
34189225,5,6.50,SOLAIRES,SOL_APRES SOLEIL,SOLAIRE,GELEE PROTECTYL APSOL T150,916004639
34751626,7,2.95,MAQUILLAGE,MAQ_ONG AUTRES,MAQ_ONGLES,DISSOLVANT FLACON MANUC CN3 100ML,916004639
35135179,8,1.65,MAQUILLAGE,MAQ_ONG Vernis LUM,MAQ_ONGLES,VAO OMBRE POURPRE 43 IT/COL AOU14 L4 3ML,916004639
35135179,8,1.95,SOINS DU CORPS,CORPS_SOIN DES MAINS,CORPS_HYDRA_NOURRI_ET_SOINS,SVC CREME QUOTIDIENNE T75ml,916004639
35505674,9,2.00,SOINS DU CORPS,CORPS_SOIN PIEDS ET JAMBES,CORPS_HYDRA_NOURRI_ET_SOINS,SVC PIEDS PAST EFF RELAX,916004639
35505674,9,2.95,MAQUILLAGE,MAQ_ONG AUTRES,MAQ_ONGLES,DISSOLVANT FLACON MANUC CN3 100ML,916004639
35701481,10,9.00,MAQUILLAGE,MAQ_TEINT Poudres,MAQ_TEINT,POUDRE LIBRE TRANSP/BEIGE CN3 20,916004639
36430707,12,7.90,PARFUMAGE,PARF_EAUX PLAISIR NATURE,PARF_EDT,EDT VANILLE PN2 100ML VPM,916004639
33119602,1,18.00,PARFUMAGE,PARF_EAUX HOMMES,PARF_HOMME,EDT EVIDENCE HOMME  VAPO 75ML,916007088
33119602,1,12.50,PARFUMAGE,PARF_EAUX HOMMES,PARF_HOMME,EDT VAPO 75ML HOGGAR,916007088
33119603,1,6.00,HYGIENE,HYG_DEO HOMMES,HYG_HOMME,DEO SPRAY EVIDENCE HOMME 100ML,916007088
33735463,3,18.00,PARFUMAGE,PARF_EAUX HOMMES,PARF_HOMME,EDT EVIDENCE HOMME  VAPO 75ML,916007088
33735463,3,12.00,HYGIENE,HYG_DEO HOMMES,HYG_HOMME,DEO SPRAY EVIDENCE HOMME 100ML,916007088
34094504,5,9.90,HYGIENE,HYG_DOUCHE HOMMES,HYG_HOMME,GD EVIDENCE HOMME T200ML,916007088
34158482,5,36.00,PARFUMAGE,PARF_EAUX HOMMES,PARF_HOMME,EDT EVIDENCE HOMME  VAPO 75ML,916007088
34158482,5,12.00,HYGIENE,HYG_DEO HOMMES,HYG_HOMME,DEO SPRAY EVIDENCE HOMME 100ML,916007088
34158482,5,7.20,HYGIENE,HYG_DEO HOMMES,HYG_HOMME,DEO SPRAY EVIDENCE HOMME 100ML,916007088
34407248,6,18.00,PARFUMAGE,PARF_EAUX HOMMES,PARF_HOMME,EDT EVIDENCE HOMME  VAPO 75ML,916007088
34407248,6,12.00,HYGIENE,HYG_DEO HOMMES,HYG_HOMME,DEO SPRAY EVIDENCE HOMME 100ML,916007088
34407248,6,4.95,HYGIENE,HYG_DOUCHE HOMMES,HYG_HOMME,GD EVIDENCE HOMME T200ML,916007088
34407248,6,12.50,PARFUMAGE,PARF_EAUX HOMMES,PARF_HOMME,EDT VAPO 75ML HOGGAR,916007088
34764437,7,12.00,HYGIENE,HYG_DEO HOMMES,HYG_HOMME,DEO SPRAY EVIDENCE HOMME 100ML,916007088
34764437,7,4.95,HYGIENE,HYG_DOUCHE HOMMES,HYG_HOMME,GD EVIDENCE HOMME T200ML,916007088
34764437,7,18.00,PARFUMAGE,PARF_EAUX HOMMES,PARF_HOMME,EDT EVIDENCE HOMME  VAPO 75ML,916007088
35231086,8,12.50,PARFUMAGE,PARF_EAUX HOMMES,PARF_HOMME,EDT VAPO 75ML HOGGAR,916007088
35231086,8,12.50,PARFUMAGE,PARF_EAUX HOMMES,PARF_HOMME,EDT VAPO 75ML HOGGAR,916007088
35760455,10,12.00,HYGIENE,HYG_DEO HOMMES,HYG_HOMME,DEO SPRAY EVIDENCE HOMME 100ML,916007088
35760455,10,9.90,HYGIENE,HYG_DOUCHE HOMMES,HYG_HOMME,GD EVIDENCE HOMME T200ML,916007088
33153386,1,4.95,SOINS DU VISAGE,VIS_SOIN HOMMES,VIS_HOMMES,GEL NETTOYANT FRAICHEUR 100ML,916010066
33153386,1,5.45,MAQUILLAGE,MAQ_TEINT Poudres,MAQ_TEINT,PC TEINT BEIGE FONCE 10G LUMINELLE 4,916010066
33153386,1,4.95,SOINS DU VISAGE,VIS_SOIN HOMMES,VIS_HOMMES,B.A.R SENSITIVE 100ML,916010066
34771926,7,1.95,HYGIENE,HYG_DOUCHE MONOI,HYG_MONOI_ET_EDIT_SPEC,MDT SD DES LAGONS 150 ML,916010066
35179147,8,3.95,HYGIENE,HYG_RASAGE,HYG_HOMME,MOUSSE A RASER SENSITIVE,916010066
35179147,8,15.00,PARFUMAGE,PARF_PARF ET EAU DE PARF,PARF_PARFUM,EDP EVIDENCE 50ML RELIFTING,916010066
33061973,1,14.00,SOINS DU VISAGE,VIS_CJOUR AAAR,VIS_AAAR_HORS_DEMAQLOTION,REPACK AR BIEN JOUR RC2 P 50ml,916011668
33061973,1,14.00,SOINS DU VISAGE,VIS_CJOUR AAAR,VIS_AAAR_HORS_DEMAQLOTION,REPACK AR BIEN JOUR RC2 P 50ml,916011668
33061973,1,8.95,MAQUILLAGE,MAQ_YEUX Mascara Specifique,MAQ_YEUX_MASCA_EYEL_FARD,MASCARA DEPLOYE NOIR 01 CN3 9ML,916011668
33061973,1,3.50,SOINS DU VISAGE,VIS_DEMAQ BLEUET,VIS_AUTRES,DEMAQ EXPRESS PUR BLEUET FL125ML,916011668
33061973,1,3.50,SOINS DU VISAGE,VIS_DEMAQ BLEUET,VIS_AUTRES,DEMAQ EXPRESS PUR BLEUET FL125ML,916011668
33061973,1,3.50,SOINS DU VISAGE,VIS_DEMAQ BLEUET,VIS_AUTRES,DEMAQ EXPRESS PUR BLEUET FL125ML,916011668
33061973,1,3.50,SOINS DU VISAGE,VIS_DEMAQ BLEUET,VIS_AUTRES,DEMAQ EXPRESS PUR BLEUET FL125ML,916011668
33590649,3,14.00,SOINS DU VISAGE,VIS_CJOUR AAAR,VIS_AAAR_HORS_DEMAQLOTION,REPACK AR BIEN JOUR RC2 P 50ml,916011668
33955285,4,6.40,SOINS DU CORPS,SOINS CORPS ANTI-AGE,CORPS_HYDRA_NOURRI_ET_SOINS,LAIT CPS HTE RECONSTRUCT fl p 200ml,916011668
34833493,7,3.95,SOLAIRES,SOL_APRES SOLEIL,SOLAIRE,LAIT 3EN1 PROTECTYL AP SOL FL150,916011668
34833493,7,14.00,SOINS DU VISAGE,VIS_CJOUR AAAR,VIS_AAAR_HORS_DEMAQLOTION,REPACK AR BIEN JOUR RC2 P 50ml,916011668
34833493,7,14.00,SOINS DU VISAGE,VIS_CJOUR AAAR,VIS_AAAR_HORS_DEMAQLOTION,REPACK AR BIEN JOUR RC2 P 50ml,916011668
35336150,9,4.75,SOINS DU CORPS,CORPS_EXFOLIANT CORPS,CORPS_SPA_ET_MINCEUR,SVC EXFO GOMMAGE VEG T150ml,916011668
35336150,9,14.00,SOINS DU VISAGE,VIS_CJOUR AAAR,VIS_AAAR_HORS_DEMAQLOTION,REPACK AR BIEN JOUR RC2 P 50ml,916011668
35581281,10,5.70,SOINS DU CORPS,CORPS_EXFOLIANT CORPS,CORPS_SPA_ET_MINCEUR,SVC EXFO GOMMAGE VEG T150ml,916011668
32954388,1,6.45,PARFUMAGE,PARF_EAUX DE COLOGNE,PARF_PARFUM,FRAICHEUR CHEVREF EDC 125ML,916017326
32954388,1,2.95,CAPILLAIRES,CAP_SHAMP SPECIFIQUE,CAPILLAIRE_SHAMPOING,SVC REFLETS SH REF ARG FL200ML,916017326
33846809,4,4.75,MAQUILLAGE,MAQ_YEUX Sourcils,MAQ_YEUX_CLASSIQUE,CRAYON SOURCILS CENDRE CN3 1.1G,916017326
33846809,4,19.25,SOINS DU VISAGE,VIS_CJOUR AAAR,VIS_AAAR_HORS_DEMAQLOTION,GRAND SOIN RICHE CREME P75ml,916017326
33846809,4,6.95,MAQUILLAGE,MAQ_YEUX Fard,MAQ_YEUX_MASCA_EYEL_FARD,"FAP MONO 2013 CN3  2,5G  BEIGE DORE",916017326
35680035,10,2.95,CAPILLAIRES,CAP_AP SHAMP,CAPILLAIRE_AUTRE,SVC NUTRITION AP SH 150ML,916017326
35680035,10,19.25,SOINS DU VISAGE,VIS_CJOUR AAAR,VIS_AAAR_HORS_DEMAQLOTION,GRAND SOIN RICHE CREME P75ml,916017326
35368889,9,3.60,SOINS DU VISAGE,VIS_DEMAQ BLEUET,VIS_AUTRES,DEMAQ EXPRESS PUR BLEUET FL125ML,916019841
35368889,9,5.00,HYGIENE,HYG_SAVONS,HYG_PLAISIRNAT_BAIN_SAVON,SAV ORIENTAL TRAD HAMMAM 150g,916019841
35368890,9,3.95,MAQUILLAGE,MAQ_YEUX Crayons,MAQ_YEUX_CLASSIQUE,CRAYON REGARD VERT CN3 1.3G,916019841
33283127,1,4.95,MAQUILLAGE,MAQ_YEUX Stylos,MAQ_YEUX_CLASSIQUE,PORTE MINE BLEU FLASH 02 CN3 0.3G,916025650
33283265,1,1.50,HYGIENE,HYG_DOUCHE JARDINMONDE,HYG_JDM,CD JDM4 MACADAMIA FL 200ML,916025650
33283265,1,1.50,HYGIENE,HYG_DOUCHE JARDINMONDE,HYG_JDM,GD JDM COTON D'INDE FL200ML,916025650
33283265,1,3.00,HYGIENE,HYG_DOUCHE JARDINMONDE,HYG_JDM,GD JDM4 LOTUS FL200ML,916025650
34004245,4,24.90,PARFUMAGE,PARF_EAUX PARFUMS,PARF_PARFUM,EDT L'EAU MOMENT DE BONHEUR 50ML,916025650
34215472,5,3.54,SOINS DU CORPS,CORPS_SOIN PIEDS ET JAMBES,CORPS_HYDRA_NOURRI_ET_SOINS,SVC PIEDS SOS P ECHAUF T50ML,916027383
34215472,5,5.00,PARFUMAGE,PARF_EAUX DE COLOGNE,PARF_PARFUM,FRAICHEUR CHEVREF EDC 125ML,916027383
34215472,5,3.00,HYGIENE,HYG_SAVONS,HYG_PLAISIRNAT_BAIN_SAVON,SAVON FRAISE VPM PN2 100G,916027383
34215472,5,54.00,PARFUMAGE,PARF_PARF ET EAU DE PARF,PARF_PARFUM,EDP JASMIN SEC ESS VAPO 50ML,916027383
34383121,6,13.00,PARFUMAGE,PARF_EAUX PARFUMS,PARF_PARFUM,EDT UN MATIN AU JARDIN 100ML ROSE,916027383
34383121,6,1.65,MAQUILLAGE,MAQ_ONG Vernis LUM,MAQ_ONGLES,VAO TRANSP ETINCELANT 01 LUM4 3ML,916027383
34383121,6,2.25,HYGIENE,HYG_SAVONS,HYG_PLAISIRNAT_BAIN_SAVON,GLM JDM FLEUR DE LOTUS FP200ML,916027383
34559095,6,2.95,SOINS DU CORPS,CORPS_SOIN PIEDS ET JAMBES,CORPS_HYDRA_NOURRI_ET_SOINS,SVC PIEDS SOS P ECHAUF T50ML,916027383
34559095,6,12.50,PARFUMAGE,PARF_EAUX MONOI,PARF_EDT,EDT EAU DES LAGONS MONOI DE TAHITI 100ML,916027383
34559095,6,1.00,SOINS DU CORPS,CORPS_SOIN PIEDS ET JAMBES,CORPS_HYDRA_NOURRI_ET_SOINS,SVC PIEDS PAST EFF RELAX,916027383
34559095,6,12.50,PARFUMAGE,PARF_EAUX HOMMES,PARF_HOMME,EDT NATURE HOMME VAPO 50ML,916027383
34559095,6,1.25,SOINS DU VISAGE,VIS_SOIN LEVRES,VIS_JEUNE_ET_LEVRE,BAUME LEVRES HYDRA 4G,916027383
34559095,6,2.25,HYGIENE,HYG_SAVONS,HYG_PLAISIRNAT_BAIN_SAVON,GLM JDM FLEUR DE LOTUS FP200ML,916027383
33014915,1,10.75,SOINS DU VISAGE,VIS_CJOUR AAAR,VIS_AAAR_HORS_DEMAQLOTION,REPACK CONTOUR YEUX RC2 P15ml,916028365
33014915,1,5.00,SOINS DU CORPS,CORPS_HYDRA NOURRISANT,CORPS_HYDRA_NOURRI_ET_SOINS,SVC 3en1  nutritotal T150ml,916028365
33014915,1,4.95,SOINS DU VISAGE,VIS_DEMAQ AAAR,VIS_AAAR_DEMAQLOTION,LINGETTES DEMAQ 3 THES,916028365
33300877,2,9.50,MAQUILLAGE,MAQ_YEUX Sourcils,MAQ_YEUX_CLASSIQUE,CRAYON SOURCILS BLOND CN3 1.1G,916028365
33300877,2,5.90,SOINS DU VISAGE,VIS_DEMAQ AAAR,VIS_AAAR_DEMAQLOTION,25 LINGETTES DEFROISSANTES SV,916028365
33661746,3,10.75,SOINS DU VISAGE,VIS_CJOUR AAAR,VIS_AAAR_HORS_DEMAQLOTION,REPACK CONTOUR YEUX RC2 P15ml,916028365
33661746,3,5.90,SOINS DU VISAGE,VIS_DEMAQ AAAR,VIS_AAAR_DEMAQLOTION,25 LINGETTES DEFROISSANTES SV,916028365
33661746,3,8.95,MAQUILLAGE,MAQ_LEV RAL GrdRouge,MAQ_LEV_RAL_HMG,"RAL GRAND RGE ROS/ECL12 CN3 2013 3,7G",916028365
33827033,4,16.25,SOINS DU VISAGE,VIS_CNUIT AAAR,VIS_AAAR_HORS_DEMAQLOTION,REPACK AR BIEN NUIT RC2 P 50ml,916028365
33965711,4,12.90,SOINS DU VISAGE,VIS_CJOUR AAAR,VIS_AAAR_HORS_DEMAQLOTION,REPACK CONTOUR YEUX RC2 P15ml,916028365
34142355,5,10.50,SOLAIRES,SOL_PROTECTEURS SOLAIRES,SOLAIRE,CREME AR IP30 PTYL V 50ml,916028365
34142355,5,8.90,SOINS DU VISAGE,VIS_DEMAQ BIO,VIS_BIO,BIO LAIT ONTUEUX DEMAQ 200ML,916028365
34142355,5,11.70,MAQUILLAGE,MAQ_TEINT Poudres,MAQ_TEINT,POUDRE MATITE MEDIUM CN3 8G,916028365
34142355,5,12.90,SOINS DU VISAGE,VIS_CJOUR AAAR,VIS_AAAR_HORS_DEMAQLOTION,REPACK CONTOUR YEUX RC2 P15ml,916028365
34639764,7,3.95,SOINS DU VISAGE,VIS_DEMAQ Jeunes Specifique,VIS_JEUNE_ET_LEVRE,HYDRA LAIT DEMAQ FL200ML,916028365
34639764,7,16.25,SOINS DU VISAGE,VIS_CNUIT AAAR,VIS_AAAR_HORS_DEMAQLOTION,REPACK AR BIEN NUIT RC2 P 50ml,916028365
34639764,7,10.75,SOINS DU VISAGE,VIS_CJOUR AAAR,VIS_AAAR_HORS_DEMAQLOTION,REPACK CONTOUR YEUX RC2 P15ml,916028365
34639764,7,5.00,SOINS DU VISAGE,VIS_DEMAQ AAAR,VIS_AAAR_DEMAQLOTION,25 LINGETTES DEFROISSANTES SV,916028365
34946247,7,9.95,SOINS DU VISAGE,VIS_TRAIT AAAR,VIS_AAAR_HORS_DEMAQLOTION,ANTI-RIDES REGARD SV3 14ML,916028365
34946247,7,5.00,SOINS DU VISAGE,VIS_DEMAQ AAAR,VIS_AAAR_DEMAQLOTION,25 LINGETTES DEFROISSANTES SV,916028365
35427952,9,3.95,HYGIENE,HYG_DOUCHE PLAISIRNATURE,HYG_PLAISIRNAT_BAIN_SAVON,GD GOMMANT PECHE T200 ML,916028365
35778291,10,4.45,MAQUILLAGE,MAQ_YEUX Eyeliner,MAQ_YEUX_MASCA_EYEL_FARD,"EYE LINER NOIR 81 LUM4 2,5ML",916028365
35778291,10,5.00,SOINS DU VISAGE,VIS_DEMAQ AAAR,VIS_AAAR_DEMAQLOTION,25 LINGETTES DEFROISSANTES SV,916028365
35778291,10,9.95,SOINS DU VISAGE,VIS_TRAIT AAAR,VIS_AAAR_HORS_DEMAQLOTION,RetE Roll-on rajeunissant SV15,916028365
35951094,11,24.50,SOINS DU VISAGE,VIS_CJOUR AAAR,VIS_AAAR_HORS_DEMAQLOTION,CR FONDAMENT PEAU SECHE  AAG50,916028365
35951094,11,32.50,SOINS DU VISAGE,VIS_CNUIT AAAR,VIS_AAAR_HORS_DEMAQLOTION,REPACK AR BIEN NUIT RC2 P 50ml,916028365
35951094,11,5.00,SOINS DU VISAGE,VIS_DEMAQ AAAR,VIS_AAAR_DEMAQLOTION,25 LINGETTES DEFROISSANTES SV,916028365
34035625,5,14.50,MAQUILLAGE,MAQ_TEINT Fard a joues,MAQ_TEINT,BLUSH NAT MAT/ROSE CN3 7G,916031012
34035625,5,5.95,MAQUILLAGE,MAQ_LEV RAL Lum4,MAQ_LEV_BASPRIX,"RAL POMME D'AMOUR 31 LUM4 3,5G",916031012
35523191,9,4.25,MAQUILLAGE,MAQ_LEV RAL Lum4,MAQ_LEV_BASPRIX,"RAL POMME D'AMOUR 31 LUM4 3,5G",916031012
35523191,9,3.95,SOINS DU VISAGE,VIS_CJOUR PUR,VIS_PUR,CR JOUR/NUIT PC pot50,916031012
35523192,9,25.00,PARFUMAGE,PARF_EAUX HOMMES,PARF_HOMME,EDT VAPO 75 ML TRANSAT,916031012
35523192,9,12.50,PARFUMAGE,PARF_EAUX HOMMES,PARF_HOMME,EDT VAPO 75 ML TRANSAT,916031012
35523192,9,25.00,PARFUMAGE,PARF_EAUX HOMMES,PARF_HOMME,EDT VAPO 75 ML TRANSAT,916031012
33532965,3,6.95,SOLAIRES,SOL_APRES SOLEIL,SOLAIRE,AR PROTECTYL AP SOL T50,916031260
33532965,3,17.50,SOINS DU VISAGE,VIS_TRAIT AAAR,VIS_AAAR_HORS_DEMAQLOTION,CONTOUR YEUX AntiAge GLOBAL 15,916031260
34432451,6,8.75,SOLAIRES,SOL_PROTECTEURS SOLAIRES,SOLAIRE,CREME AR IP30 PTYL V 50ml,916031260
34432451,6,17.50,SOINS DU VISAGE,VIS_TRAIT AAAR,VIS_AAAR_HORS_DEMAQLOTION,CONTOUR YEUX AntiAge GLOBAL 15,916031260
33405058,2,18.00,MAQUILLAGE,MAQ_TEINT Font teint,MAQ_TEINT,FDT CR ROSE200 CLAIR CN3 40ML,916034774
33405058,2,1.95,MAQUILLAGE,MAQ_YEUX Crayons,MAQ_YEUX_CLASSIQUE,"CRAY KHOL BRUN 71 LUM4 1,3gr",916034774
33405058,2,15.90,SOINS DU VISAGE,VIS_CJOUR AAAR,VIS_AAAR_HORS_DEMAQLOTION,RIDES+FERMETE JOUR P50ml SV40,916034774
35158005,8,14.50,MAQUILLAGE,MAQ_TEINT Font teint,MAQ_TEINT,FDT RAYON JEUNES BGE ROSE300 CN3 30ML,916034774
35158005,8,4.95,SOINS DU VISAGE,VIS_MASQUE Jeunes Specifique,VIS_JEUNE_ET_LEVRE,PEEL VEG T75ML GESTES INSTITUTS,916034774
35158005,8,7.45,MAQUILLAGE,MAQ_YEUX Eyeliner,MAQ_YEUX_MASCA_EYEL_FARD,EYE LINER BRUN03 CN3 2.5ML,916034774
36290438,12,2.45,SOINS DU CORPS,CORPS_SOIN DES MAINS,CORPS_HYDRA_NOURRI_ET_SOINS,CREME MAINS T75 ml FRUITS ROUGES,916034774
36290438,12,1.90,HYGIENE,HYG_DOUCHE EDT NOEL,HYG_MONOI_ET_EDIT_SPEC,GM 200ml FRUITS ROUGES,916034774
36290438,12,3.95,HYGIENE,HYG_DOUCHE EDT NOEL,HYG_MONOI_ET_EDIT_SPEC,DOUCH GOMMANTE F ROUGES F200 ML,916034774
36290438,12,2.45,HYGIENE,HYG_SAVONS,HYG_PLAISIRNAT_BAIN_SAVON,GEL LAVANT MAINS F200 FRUITS ROUGES,916034774
36290438,12,1.90,SOINS DU VISAGE,VIS_SOIN LEVRES,VIS_JEUNE_ET_LEVRE,BAUME NOUR LEV FRUITS ROUGES OS14 4G,916034774
32999162,1,1.50,HYGIENE,HYG_DOUCHE JARDINMONDE,HYG_JDM,GD JDM GRENADE FL200ML,916035203
32999162,1,16.25,SOINS DU VISAGE,VIS_CNUIT AAAR,VIS_AAAR_HORS_DEMAQLOTION,REPACK AR BIEN NUIT RC2 P 50ml,916035203
32999162,1,14.00,SOINS DU VISAGE,VIS_CJOUR AAAR,VIS_AAAR_HORS_DEMAQLOTION,REPACK AR BIEN JOUR RC2 P 50ml,916035203
32999162,1,19.25,SOINS DU VISAGE,VIS_CJOUR AAAR,VIS_AAAR_HORS_DEMAQLOTION,GRAND SOIN RICHE CREME P75ml,916035203
32999162,1,9.00,MAQUILLAGE,MAQ_TEINT Poudres,MAQ_TEINT,POUDRE LIBRE TRANSP/ROSEE CN3 20,916035203
32999162,1,4.95,SOINS DU VISAGE,VIS_DEMAQ AAAR,VIS_AAAR_DEMAQLOTION,LAIT DEMAQ 3 THES FL200ML,916035203
32999162,1,1.50,HYGIENE,HYG_DOUCHE JARDINMONDE,HYG_JDM,GD FL200ML JDM PAMPLEMOUSSE,916035203
33298557,2,3.95,MAQUILLAGE,MAQ_TEINT Perfect Correcteur,MAQ_TEINT,CORRECT FLUIDE CLAIR 01 LU4 7ML,916035203
33298557,2,4.45,MAQUILLAGE,MAQ_ONG AUTRES,MAQ_ONGLES,VAO PASTEL PARME 03 MANUC CN3 5.5ML,916035203
33298557,2,16.25,SOINS DU VISAGE,VIS_CNUIT AAAR,VIS_AAAR_HORS_DEMAQLOTION,REPACK AR BIEN NUIT RC2 P 50ml,916035203
33298557,2,14.00,SOINS DU VISAGE,VIS_CJOUR AAAR,VIS_AAAR_HORS_DEMAQLOTION,REPACK AR BIEN JOUR RC2 P 50ml,916035203
33298557,2,5.90,SOINS DU VISAGE,VIS_DEMAQ AAAR,VIS_AAAR_DEMAQLOTION,LAIT DEMAQ 2010 SV FL200ML,916035203
33298557,2,3.00,HYGIENE,HYG_DOUCHE JARDINMONDE,HYG_JDM,GD JDM4 GRENADE FL200ML,916035203
33298557,2,3.00,HYGIENE,HYG_DOUCHE JARDINMONDE,HYG_JDM,GD FL200ML JDM PAMPLEMOUSSE,916035203
33812499,4,16.25,SOINS DU VISAGE,VIS_CNUIT AAAR,VIS_AAAR_HORS_DEMAQLOTION,REPACK AR BIEN NUIT RC2 P 50ml,916035203
33812499,4,14.00,SOINS DU VISAGE,VIS_CJOUR AAAR,VIS_AAAR_HORS_DEMAQLOTION,REPACK AR BIEN JOUR RC2 P 50ml,916035203
33812499,4,5.90,SOINS DU VISAGE,VIS_DEMAQ AAAR,VIS_AAAR_DEMAQLOTION,LAIT DEMAQ 2010 SV FL200ML,916035203
33812499,4,12.90,PARFUMAGE,PARF_EAUX PARFUMS,PARF_PARFUM,EDT  UMAJ  100ML  CERISIERS EN FLEURS,916035203
33812499,4,3.00,HYGIENE,HYG_DOUCHE JARDINMONDE,HYG_JDM,GD FL200ML JDM PAMPLEMOUSSE,916035203
34521045,6,16.25,SOINS DU VISAGE,VIS_CNUIT AAAR,VIS_AAAR_HORS_DEMAQLOTION,REPACK AR BIEN NUIT RC2 P 50ml,916035203
34521045,6,16.25,SOINS DU VISAGE,VIS_CNUIT AAAR,VIS_AAAR_HORS_DEMAQLOTION,REPACK AR BIEN NUIT RC2 P 50ml,916035203
34521045,6,14.00,SOINS DU VISAGE,VIS_CJOUR AAAR,VIS_AAAR_HORS_DEMAQLOTION,REPACK AR BIEN JOUR RC2 P 50ml,916035203
34521045,6,14.00,SOINS DU VISAGE,VIS_CJOUR AAAR,VIS_AAAR_HORS_DEMAQLOTION,REPACK AR BIEN JOUR RC2 P 50ml,916035203
34521045,6,4.95,SOINS DU VISAGE,VIS_DEMAQ AAAR,VIS_AAAR_DEMAQLOTION,LAIT DEMAQ 3 THES FL200ML,916035203
34521045,6,1.50,HYGIENE,HYG_DOUCHE JARDINMONDE,HYG_JDM,GD JDM4 GRENADE FL200ML,916035203
34521045,6,3.00,HYGIENE,HYG_DOUCHE JARDINMONDE,HYG_JDM,GD JDM4 LOTUS FL200ML,916035203
35437415,9,4.95,MAQUILLAGE,MAQ_TEINT Perfect Correcteur,MAQ_TEINT,STICK COR ZERO DEF BGE CLAIR01 CN3 1.4G,916035203
35437415,9,32.50,SOINS DU VISAGE,VIS_CNUIT AAAR,VIS_AAAR_HORS_DEMAQLOTION,REPACK AR BIEN NUIT RC2 P 50ml,916035203
35437415,9,7.45,MAQUILLAGE,MAQ_LEV RAL Hydr,MAQ_LEV_RAL_HMG,RAL CR HYD PETIT/MAUVCN3 2009 3.7,916035203
35437415,9,28.00,SOINS DU VISAGE,VIS_CJOUR AAAR,VIS_AAAR_HORS_DEMAQLOTION,REPACK AR BIEN JOUR RC2 P 50ml,916035203
35437415,9,4.95,SOINS DU VISAGE,VIS_DEMAQ AAAR,VIS_AAAR_DEMAQLOTION,LAIT DEMAQ 3 THES FL200ML,916035203
35437415,9,1.50,HYGIENE,HYG_DOUCHE JARDINMONDE,HYG_JDM,GD JDM4 GRENADE FL200ML,916035203
35437415,9,1.50,HYGIENE,HYG_DOUCHE JARDINMONDE,HYG_JDM,GD JDM4 LOTUS FL200ML,916035203
35437415,9,3.00,HYGIENE,HYG_DOUCHE JARDINMONDE,HYG_JDM,GD JDM4 LOTUS FL200ML,916035203
36001031,11,18.90,SOINS DU VISAGE,VIS_CNUIT AAAR,VIS_AAAR_HORS_DEMAQLOTION,REPACK AR BIEN NUIT RC2 P 50ml,916035203
